date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:34	140/140	---M-Z	200	added ('OK')	text/plain	etag:%22fae0205285facf1:0+ident+gzip%22	http://www.w3schools.com/robots.txt		(from )
11:00:35	27730/27730	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:33:06%20GMT	http://www.w3schools.com/	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/index.html	(from )
11:00:47	32988/32988	---M--	200	added ('OK')	image/x-icon	etag:%22d19e59b6626cf1:0%22	http://www.w3schools.com/favicon.ico	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/favicon.ico	(from http://www.w3schools.com/)
11:00:48	26299/26299	---MC-	200	added ('OK')	text/javascript	date:Thu,%2004%20Feb%202016%2000:31:28%20GMT	http://www.google-analytics.com/analytics.js	D:/Downloads/Offline%20Sites/W3S/W3School/www.google-analytics.com/analytics.js	(from http://www.w3schools.com/)
11:00:52	26456/26456	---M-Z	200	added ('OK')	text/css	etag:%220fd7ca7ad7bd11:0%22	http://www.w3schools.com/lib/w3.css	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/lib/w3.css	(from http://www.w3schools.com/)
11:01:00	5976/5976	---M--	200	added ('OK')	application/font-woff	etag:%22de9326d3c86fd11:0%22	http://www.w3schools.com/lib/fonts/fontawesome.woff?14663396	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/lib/fonts/fontawesome8deb.woff	(from http://www.w3schools.com/)
11:01:02	8841/8841	---M--	200	added ('OK')	image/svg+xml	etag:%220cdb5cfc86fd11:0%22	http://www.w3schools.com/lib/fonts/fontawesome.svg?14663396	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/lib/fonts/fontawesome8deb.svg	(from http://www.w3schools.com/)
11:01:04	9540/9540	---M--	200	added ('OK')	application/octet-stream	etag:%22b7ac9cdc86fd11:0%22	http://www.w3schools.com/lib/fonts/fontawesome.ttf?14663396	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/lib/fonts/fontawesome8deb.ttf	(from http://www.w3schools.com/)
11:01:05	9724/9724	---M--	200	added ('OK')	application/octet-stream	etag:%2203417d2c86fd11:0%22	http://www.w3schools.com/lib/fonts/fontawesome.eot?14663396	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/lib/fonts/fontawesome8deb.eot	(from http://www.w3schools.com/)
11:01:09	30841/30841	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2003:55:06%20GMT	http://www.w3schools.com/html/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/html/default.html	(from http://www.w3schools.com/)
11:01:10	29136/29136	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:53:22%20GMT	http://www.w3schools.com/w3css/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/w3css/default.html	(from http://www.w3schools.com/)
11:01:11	30943/30943	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:50:18%20GMT	http://www.w3schools.com/colors/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/colors/default.html	(from http://www.w3schools.com/)
11:01:15	31101/31101	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:13:31%20GMT	http://www.w3schools.com/css/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/css/default.html	(from http://www.w3schools.com/)
11:01:18	32595/32595	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2003:49:11%20GMT	http://www.w3schools.com/bootstrap/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/bootstrap/default.html	(from http://www.w3schools.com/)
11:01:20	26857/26857	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:39:55%20GMT	http://www.w3schools.com/svg/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/svg/default.html	(from http://www.w3schools.com/)
11:01:22	28264/28264	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:06:15%20GMT	http://www.w3schools.com/canvas/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/canvas/default.html	(from http://www.w3schools.com/)
11:01:25	24996/24996	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:43:37%20GMT	http://www.w3schools.com/games/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/games/default.html	(from http://www.w3schools.com/)
11:01:26	29869/29869	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:33:33%20GMT	http://www.w3schools.com/icons/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/icons/default.html	(from http://www.w3schools.com/)
11:01:26	23996/23996	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:31:23%20GMT	http://www.w3schools.com/googleapi/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/googleapi/default.html	(from http://www.w3schools.com/)
11:01:31	32568/32568	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:50:39%20GMT	http://www.w3schools.com/js/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/js/default.html	(from http://www.w3schools.com/)
11:01:32	27185/27185	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:29:03%20GMT	http://www.w3schools.com/jquery/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/jquery/default.html	(from http://www.w3schools.com/)
11:01:35	28044/28044	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:33:37%20GMT	http://www.w3schools.com/jquerymobile/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/jquerymobile/default.html	(from http://www.w3schools.com/)
11:01:46	28652/28652	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:43:10%20GMT	http://www.w3schools.com/appml/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/appml/default.html	(from http://www.w3schools.com/)
11:01:47	26521/26521	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:33:20%20GMT	http://www.w3schools.com/angular/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/angular/default.html	(from http://www.w3schools.com/)
11:01:48	25234/25234	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:55:17%20GMT	http://www.w3schools.com/json/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/json/default.html	(from http://www.w3schools.com/)
11:01:49	35875/35875	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:13:27%20GMT	http://www.w3schools.com/xml/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/xml/default.html	(from http://www.w3schools.com/)
11:01:50	28840/28840	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:31:01%20GMT	http://www.w3schools.com/xsl/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/xsl/default.html	(from http://www.w3schools.com/)
11:01:57	29093/29093	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:43:17%20GMT	http://www.w3schools.com/sql/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/sql/default.html	(from http://www.w3schools.com/)
11:01:58	31847/31847	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:51:52%20GMT	http://www.w3schools.com/php/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/php/default.html	(from http://www.w3schools.com/)
11:01:59	28633/28633	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:13:21%20GMT	http://www.w3schools.com/asp/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/asp/default.html	(from http://www.w3schools.com/)
11:02:01	25281/25281	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:04:31%20GMT	http://www.w3schools.com/website/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/website/default.html	(from http://www.w3schools.com/)
11:02:02	28882/28882	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:13:36%20GMT	http://www.w3schools.com/aspnet/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/aspnet/default.html	(from http://www.w3schools.com/)
11:02:03	25924/25924	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:33:27%20GMT	http://www.w3schools.com/browsers/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/browsers/default.html	(from http://www.w3schools.com/)
11:02:04	45602/45602	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:32:04%20GMT	http://www.w3schools.com/tags/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/tags/default.html	(from http://www.w3schools.com/)
11:02:06	44783/44783	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2003:53:24%20GMT	http://www.w3schools.com/tags/ref_eventattributes.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/tags/ref_eventattributes.html	(from http://www.w3schools.com/)
11:02:06	28952/28952	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:32:03%20GMT	http://www.w3schools.com/cert/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/cert/default.html	(from http://www.w3schools.com/)
11:02:07	80607/80607	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:03:39%20GMT	http://www.w3schools.com/cssref/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/cssref/default.html	(from http://www.w3schools.com/)
11:02:08	26098/26098	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:31:50%20GMT	http://www.w3schools.com/ajax/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/ajax/default.html	(from http://www.w3schools.com/)
11:02:10	75327/75327	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:55:19%20GMT	http://www.w3schools.com/w3css/w3css_references.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/w3css/w3css_references.html	(from http://www.w3schools.com/)
11:02:11	47212/47212	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:07:12%20GMT	http://www.w3schools.com/cssref/css_selectors.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/cssref/css_selectors.html	(from http://www.w3schools.com/)
11:02:11	37677/37677	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:20:55%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_css_text.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/bootstrap/bootstrap_ref_css_text.html	(from http://www.w3schools.com/)
11:02:13	43318/43318	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:33:29%20GMT	http://www.w3schools.com/jsref/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/jsref/default.html	(from http://www.w3schools.com/)
11:02:14	36797/36797	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:33:40%20GMT	http://www.w3schools.com/jquery/jquery_ref_selectors.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/jquery/jquery_ref_selectors.html	(from http://www.w3schools.com/)
11:02:15	56361/56361	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:13:35%20GMT	http://www.w3schools.com/jquerymobile/jquerymobile_ref_data.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/jquerymobile/jquerymobile_ref_data.html	(from http://www.w3schools.com/)
11:02:16	36116/36116	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:28:33%20GMT	http://www.w3schools.com/angular/angular_ref_directives.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/angular/angular_ref_directives.html	(from http://www.w3schools.com/)
11:02:17	34927/34927	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:33:18%20GMT	http://www.w3schools.com/googleAPI/google_maps_ref.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/googleAPI/google_maps_ref.html	(from http://www.w3schools.com/)
11:02:19	35541/35541	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:43:31%20GMT	http://www.w3schools.com/xml/dom_nodetype.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/xml/dom_nodetype.html	(from http://www.w3schools.com/)
11:02:22	35135/35135	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:43:33%20GMT	http://www.w3schools.com/xml/schema_elements_ref.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/xml/schema_elements_ref.html	(from http://www.w3schools.com/)
11:02:24	30180/30180	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:13:44%20GMT	http://www.w3schools.com/xsl/xsl_w3celementref.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/xsl/xsl_w3celementref.html	(from http://www.w3schools.com/)
11:02:24	30475/30475	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:55:20%20GMT	http://www.w3schools.com/charsets/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/charsets/default.html	(from http://www.w3schools.com/)
11:02:30	39172/39172	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:43:20%20GMT	http://www.w3schools.com/charsets/ref_html_ascii.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/charsets/ref_html_ascii.html	(from http://www.w3schools.com/)
11:02:32	46429/46429	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:43:15%20GMT	http://www.w3schools.com/svg/svg_reference.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/svg/svg_reference.html	(from http://www.w3schools.com/)
11:02:34	39007/39007	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:33:25%20GMT	http://www.w3schools.com/charsets/ref_html_8859.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/charsets/ref_html_8859.html	(from http://www.w3schools.com/)
11:02:34	50356/50356	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:54:04%20GMT	http://www.w3schools.com/charsets/ref_html_ansi.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/charsets/ref_html_ansi.html	(from http://www.w3schools.com/)
11:02:56	31424/31424	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:33:42%20GMT	http://www.w3schools.com/charsets/ref_html_symbols.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/charsets/ref_html_symbols.html	(from http://www.w3schools.com/)
11:03:24	32560/32560	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:43:41%20GMT	http://www.w3schools.com/charsets/ref_html_utf8.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/charsets/ref_html_utf8.html	(from http://www.w3schools.com/)
11:03:25	32424/32424	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:42:30%20GMT	http://www.w3schools.com/sql/sql_quickref.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/sql/sql_quickref.html	(from http://www.w3schools.com/)
11:03:27	32348/32348	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:45:26%20GMT	http://www.w3schools.com/asp/asp_ref_response.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/asp/asp_ref_response.html	(from http://www.w3schools.com/)
11:03:30	30376/30376	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2013%20Mar%202016%2005:33:29%20GMT	http://www.w3schools.com/aspnet/aspnet_refhtmlcontrols.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/aspnet/aspnet_refhtmlcontrols.39.delayed	(from http://www.w3schools.com/)
11:03:32	32868/32868	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:43:18%20GMT	http://www.w3schools.com/aspnet/webpages_ref_classes.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/aspnet/webpages_ref_classes.html	(from http://www.w3schools.com/)
11:03:33	53250/53250	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:49:13%20GMT	http://www.w3schools.com/html/html_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/html/html_examples.html	(from http://www.w3schools.com/)
11:03:34	73775/73775	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:53:17%20GMT	http://www.w3schools.com/css/css_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/css/css_examples.html	(from http://www.w3schools.com/)
11:03:37	31600/31600	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:33:24%20GMT	http://www.w3schools.com/w3css/w3css_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/w3css/w3css_examples.html	(from http://www.w3schools.com/)
11:03:39	53179/53179	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:33:38%20GMT	http://www.w3schools.com/js/js_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/js/js_examples.html	(from http://www.w3schools.com/)
11:03:42	41223/41223	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:30:02%20GMT	http://www.w3schools.com/jquery/jquery_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/jquery/jquery_examples.html	(from http://www.w3schools.com/)
11:03:43	45307/45307	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:59:00%20GMT	http://www.w3schools.com/jquerymobile/jquerymobile_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/jquerymobile/jquerymobile_examples.html	(from http://www.w3schools.com/)
11:03:43	29393/29393	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:10:08%20GMT	http://www.w3schools.com/aspnet/aspnet_intro.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/aspnet/aspnet_intro.html	(from http://www.w3schools.com/)
11:03:46	34902/34902	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:04:40%20GMT	http://www.w3schools.com/angular/angular_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/angular/angular_examples.html	(from http://www.w3schools.com/)
11:03:47	47122/47122	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:39:00%20GMT	http://www.w3schools.com/php/php_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/php/php_examples.html	(from http://www.w3schools.com/)
11:03:48	25067/25067	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:33:33%20GMT	http://www.w3schools.com/ajax/ajax_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/ajax/ajax_examples.html	(from http://www.w3schools.com/)
11:03:48	39654/39654	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:59:01%20GMT	http://www.w3schools.com/asp/asp_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/asp/asp_examples.html	(from http://www.w3schools.com/)
11:03:49	31526/31526	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:43:42%20GMT	http://www.w3schools.com/aspnet/webpages_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/aspnet/webpages_examples.html	(from http://www.w3schools.com/)
11:03:52	32900/32900	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:33:22%20GMT	http://www.w3schools.com/aspnet/aspnet_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/aspnet/aspnet_examples.html	(from http://www.w3schools.com/)
11:03:53	30597/30597	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:53:16%20GMT	http://www.w3schools.com/xml/xml_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/xml/xml_examples.html	(from http://www.w3schools.com/)
11:03:54	27046/27046	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:13:33%20GMT	http://www.w3schools.com/xsl/xsl_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/xsl/xsl_examples.html	(from http://www.w3schools.com/)
11:03:55	29754/29754	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:40:43%20GMT	http://www.w3schools.com/xsl/xpath_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/xsl/xpath_examples.html	(from http://www.w3schools.com/)
11:03:55	46203/46203	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:13:28%20GMT	http://www.w3schools.com/xml/schema_example.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/xml/schema_example.html	(from http://www.w3schools.com/)
11:03:59	5691/5691	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:32:18%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_default	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/html/tryitfb35.html	(from http://www.w3schools.com/)
11:04:02	31048/31048	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:55:18%20GMT	http://www.w3schools.com/js/js_dom_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/js/js_dom_examples.html	(from http://www.w3schools.com/)
11:04:03	29162/29162	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:33:23%20GMT	http://www.w3schools.com/svg/svg_examples.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/svg/svg_examples.html	(from http://www.w3schools.com/)
11:04:07	5874/5874	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:41:10%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_default	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/js/tryit8004.html	(from http://www.w3schools.com/)
11:04:10	5853/5853	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:31:47%20GMT	http://www.w3schools.com/css/tryit.asp?filename=trycss_default	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/css/tryit438d.html	(from http://www.w3schools.com/)
11:04:23	61651/61651	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:34:13%20GMT	http://www.w3schools.com/colors/colors_picker.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/colors/colors_picker.html	(from http://www.w3schools.com/)
11:04:24	154/154	---M--	302	error ('Found')	text/html	date:Sun,%2013%20Mar%202016%2005:34:23%20GMT	http://www.w3schools.com/forum/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/forum/default.53.delayed	(from http://www.w3schools.com/)
11:04:26	25426/25426	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:34:26%20GMT	http://www.w3schools.com/about/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/about/default.html	(from http://www.w3schools.com/)
11:04:26	13141/13141	---M--	200	added ('OK')	image/png	etag:%2252b01f8c8377d01:0%22	http://www.w3schools.com/images/colorpicker.png	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/images/colorpicker.png	(from http://www.w3schools.com/)
11:04:27	27577/27577	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:13:34%20GMT	http://www.w3schools.com/about/about_privacy.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/about/about_privacy.html	(from http://www.w3schools.com/)
11:04:28	2168/2168	---M-Z	403	error ('Forbidden')	text/html	date:Sun,%2013%20Mar%202016%2005:34:29%20GMT	http://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	D:/Downloads/Offline%20Sites/W3S/W3School/translate.google.com/translate_a/element.58a0d8.delayed	(from http://www.w3schools.com/)
11:04:29	12857/12857	---M-Z	200	added ('OK')	application/x-javascript	etag:%22835472a24dfcd01:0%22	http://www.w3schools.com/lib/w3codecolors.js	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/lib/w3codecolors.js	(from http://www.w3schools.com/)
11:04:30	25385/25385	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:33:21%20GMT	http://www.w3schools.com/about/about_copyright.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/about/about_copyright.html	(from http://www.w3schools.com/)
11:04:31	13885/13885	---M-Z	200	added ('OK')	text/css	etag:%220ad86f67ad11:0%22	http://www.w3schools.com/stdtheme.css	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/stdtheme.css	(from http://www.w3schools.com/html/default.asp)
11:04:33	27730/27730	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:44:58%20GMT	http://www.w3schools.com/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/default.html	(from http://www.w3schools.com/html/default.asp)
11:04:33	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/forum/default.5b.delayed	(from http://www.w3schools.com/html/default.asp)
11:04:36	30165/30165	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2005:03:09%20GMT	http://www.w3schools.com/html/html_editors.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/html/html_editors.html	(from http://www.w3schools.com/html/default.asp)
11:04:36	30926/30926	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:27:33%20GMT	http://www.w3schools.com/html/html_basic.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/html/html_basic.html	(from http://www.w3schools.com/html/default.asp)
11:04:36	33801/33801	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:58:38%20GMT	http://www.w3schools.com/html/html_intro.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/html/html_intro.html	(from http://www.w3schools.com/html/default.asp)
11:04:36	33018/33018	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2004:50:02%20GMT	http://www.w3schools.com/html/html_elements.asp	D:/Downloads/Offline%20Sites/W3S/W3School/www.w3schools.com/html/html_elements.html	(from http://www.w3schools.com/html/default.asp)
